,year,selling_price,mileage,engine,max_power,torque,Max_Power_To_Age,Price_To_Age,Price_To_Torque,Price_To_Max_Power,Price_To_engine
227,2013,480000,20.77,1248.0,88.76,200.0,8.0691,43636.36363636364,2400.0,5407.8413699864805,384.61538461538464
228,2008,170000,17.8,1248.0,75.0,190.0,4.6875,10625.0,894.7368421052631,2266.6666666666665,136.21794871794873
229,2011,275000,23.08,1461.0,63.1,160.0,4.8538,21153.846153846152,1718.75,4358.161648177496,188.22724161533196
230,2005,89000,18.9,998.0,67.1,90.0,3.5316,4684.210526315789,988.8888888888889,1326.3785394932936,89.17835671342685
231,2010,170000,20.0,1399.0,68.0,160.0,4.8571,12142.857142857143,1062.5,2500.0,121.51536812008578
232,2018,610000,22.0,1197.0,81.8,113.0,13.6333,101666.66666666667,5398.230088495575,7457.21271393643,509.60735171261484
233,2016,335000,20.63,1198.0,67.0,104.0,8.375,41875.0,3221.153846153846,5000.0,279.6327212020033
234,2015,434999,18.9,1197.0,82.0,114.0,9.1111,48333.22222222222,3815.780701754386,5304.865853658536,363.40768588137007
235,2018,390000,20.71,799.0,53.26,72.0,8.8767,65000.0,5416.666666666667,7322.568531731131,488.1101376720901
236,2012,325000,18.5,1198.0,86.8,109.0,7.2333,27083.333333333332,2981.651376146789,3744.2396313364056,271.28547579298834
237,2019,640000,17.0,1198.0,73.75,110.0,14.75,128000.0,5818.181818181818,8677.966101694916,534.2237061769616
238,2012,450000,16.95,1498.0,97.7,134.0,8.1417,37500.0,3358.208955223881,4605.936540429887,300.40053404539384
239,2013,400000,23.59,1364.0,67.06,170.0,6.0964,36363.63636363636,2352.9411764705883,5964.807634953772,293.2551319648094
240,2009,215000,20.36,1197.0,78.9,111.8,5.26,14333.333333333334,1923.076923076923,2724.9683143219263,179.6157059314954
241,2014,570000,20.45,1461.0,83.8,200.0,8.38,57000.0,2850.0,6801.909307875895,390.14373716632446
242,2011,150000,15.64,1193.0,64.08,100.0,4.9292,11538.461538461539,1500.0,2340.8239700374534,125.73344509639564
243,2013,250000,23.08,1461.0,63.1,160.0,5.7364,22727.272727272728,1562.5,3961.9651347068143,171.11567419575633
244,2005,65000,18.9,998.0,67.1,90.0,3.5316,3421.0526315789475,722.2222222222222,968.7034277198212,65.13026052104209
245,2016,550000,26.59,1248.0,74.0,190.0,9.25,68750.0,2894.7368421052633,7432.4324324324325,440.70512820512823
246,2010,140000,20.36,1197.0,78.9,111.7,5.6357,10000.0,1253.357206803939,1774.3979721166031,116.95906432748538
247,2016,300000,25.17,799.0,53.3,72.0,6.6625,37500.0,4166.666666666667,5628.517823639775,375.4693366708386
248,2013,225000,21.79,998.0,67.05,90.0,6.0955,20454.545454545456,2500.0,3355.7046979865772,225.45090180360722
249,2018,740000,27.39,1248.0,74.0,190.0,12.3333,123333.33333333333,3894.7368421052633,10000.0,592.9487179487179
250,2016,550000,18.2,1199.0,88.7,110.0,11.0875,68750.0,5000.0,6200.676437429537,458.7155963302752
251,2019,650000,22.0,1197.0,81.8,113.0,16.36,130000.0,5752.212389380531,7946.2102689486555,543.0242272347535
252,2017,625000,16.78,1496.0,88.73,132.0,12.6757,89285.71428571429,4734.848484848485,7043.840865547165,417.7807486631016
253,2018,600000,22.0,1197.0,81.8,113.0,13.6333,100000.0,5309.734513274337,7334.963325183375,501.2531328320802
254,2017,450000,24.0,1186.0,73.97,190.24,10.5671,64285.71428571428,2365.4331370899913,6083.547384074625,379.4266441821248
255,2019,779000,19.0,1199.0,88.76,110.0,17.752,155800.0,7081.818181818182,8776.475890040558,649.7080900750625
256,2016,645000,14.3,1598.0,103.5,153.0,12.9375,80625.0,4215.686274509804,6231.884057971014,403.62953692115144
257,2010,150000,20.36,1197.0,78.9,111.7,5.6357,10714.285714285714,1342.882721575649,1901.1406844106461,125.31328320802005
258,2012,265000,18.890787401574805,1418.9650590551182,89.08584830216535,163.6975246062992,7.4238,22083.333333333332,1618.8393846354022,2974.6587707304666,186.75583187119645
259,2015,480000,26.59,1248.0,74.0,190.0,8.2222,53333.333333333336,2526.315789473684,6486.486486486487,384.61538461538464
260,2012,300000,21.5,1248.0,88.8,200.0,7.4,25000.0,1500.0,3378.3783783783783,240.3846153846154
261,2016,240000,22.74,796.0,47.3,69.0,5.9125,30000.0,3478.2608695652175,5073.99577167019,301.5075376884422
262,2017,750000,28.4,1248.0,74.02,190.0,10.5743,107142.85714285714,3947.3684210526317,10132.396649554175,600.9615384615385
263,2012,95000,17.0,1405.0,70.0,13.5,5.8333,7916.666666666667,7037.037037037037,1357.142857142857,67.61565836298932
264,2020,409999,20.88,1196.0,61.7,85.0,15.425,102499.75,4823.517647058824,6645.040518638573,342.80852842809367
265,2014,215000,23.95,998.0,67.05,90.0,6.705,21500.0,2388.8888888888887,3206.5622669649515,215.4308617234469
266,2010,150000,20.92,998.0,67.1,90.0,4.7929,10714.285714285714,1666.6666666666667,2235.469448584203,150.3006012024048
267,2013,219000,21.1,814.0,55.2,74.5,5.0182,19909.090909090908,2939.5973154362414,3967.391304347826,269.04176904176904
268,2018,325000,23.84,1199.0,84.0,114.0,14.0,54166.666666666664,2850.877192982456,3869.0476190476193,271.05921601334444
269,2013,260000,15.1,1196.0,73.0,101.0,6.6364,23636.363636363636,2574.2574257425745,3561.6438356164385,217.3913043478261
270,2013,225000,21.79,998.0,67.05,90.0,6.0955,20454.545454545456,2500.0,3355.7046979865772,225.45090180360722
271,2018,740000,27.39,1248.0,74.0,190.0,12.3333,123333.33333333333,3894.7368421052633,10000.0,592.9487179487179
272,2016,550000,18.2,1199.0,88.7,110.0,11.0875,68750.0,5000.0,6200.676437429537,458.7155963302752
273,2019,650000,22.0,1197.0,81.8,113.0,16.36,130000.0,5752.212389380531,7946.2102689486555,543.0242272347535
274,2017,625000,16.78,1496.0,88.73,132.0,12.6757,89285.71428571429,4734.848484848485,7043.840865547165,417.7807486631016
275,2018,600000,22.0,1197.0,81.8,113.0,13.6333,100000.0,5309.734513274337,7334.963325183375,501.2531328320802
276,2017,450000,24.0,1186.0,73.97,190.24,10.5671,64285.71428571428,2365.4331370899913,6083.547384074625,379.4266441821248
277,2019,779000,19.0,1199.0,88.76,110.0,17.752,155800.0,7081.818181818182,8776.475890040558,649.7080900750625
278,2016,645000,14.3,1598.0,103.5,153.0,12.9375,80625.0,4215.686274509804,6231.884057971014,403.62953692115144
279,2019,700000,23.8,1498.0,78.9,160.0,15.78,140000.0,4375.0,8871.989860583017,467.2897196261682
280,2017,950000,21.38,1396.0,88.7,219.7,12.6714,135714.2857142857,4324.078288575331,10710.259301014656,680.5157593123209
281,2010,160000,19.7,796.0,46.3,62.0,3.3071,11428.57142857143,2580.6451612903224,3455.723542116631,201.00502512562815
282,2015,409999,24.4,1120.0,71.01,180.4,7.89,45555.444444444445,2272.721729490022,5773.820588649485,366.0705357142857
283,2013,450000,23.59,1364.0,67.1,170.0,6.1,40909.09090909091,2647.0588235294117,6706.4083457526085,329.9120234604106
284,2017,900000,28.4,1248.0,74.02,190.0,10.5743,128571.42857142857,4736.8421052631575,12158.87597946501,721.1538461538462
285,2011,254999,23.08,1461.0,63.1,160.0,4.8538,19615.30769230769,1593.74375,4041.188589540412,174.53730321697466
286,2009,130000,16.1,796.0,37.0,59.0,2.4667,8666.666666666666,2203.3898305084745,3513.5135135135133,163.31658291457288
287,2013,530000,23.4,1248.0,74.0,190.0,6.7273,48181.818181818184,2789.4736842105262,7162.1621621621625,424.6794871794872
288,2015,520000,20.14,1498.0,88.8,230.0,9.8667,57777.77777777778,2260.8695652173915,5855.855855855856,347.1295060080107
289,2011,229999,21.0,1461.0,64.1,160.0,4.9308,17692.23076923077,1437.49375,3588.127925117005,157.42573579739903
290,2016,600000,25.2,1248.0,74.0,190.0,9.25,75000.0,3157.8947368421054,8108.108108108108,480.7692307692308
291,2015,409999,19.1,1197.0,81.86,113.75,9.0956,45555.444444444445,3604.386813186813,5008.538968971415,342.52213868003344
292,2010,120000,16.1,796.0,37.0,59.0,2.6429,8571.42857142857,2033.8983050847457,3243.2432432432433,150.7537688442211
293,2014,320000,23.1,998.0,67.04,90.0,6.704,32000.0,3555.5555555555557,4773.26968973747,320.64128256513027
294,2015,292000,20.0,1399.0,68.05,160.0,7.5611,32444.444444444445,1825.0,4290.96252755327,208.7205146533238
295,2016,550000,18.16,1196.0,86.8,112.0,10.85,68750.0,4910.714285714285,6336.405529953917,459.86622073578593
296,2014,385000,23.1,998.0,67.04,90.0,6.704,38500.0,4277.777777777777,5742.8400954653935,385.77154308617236
297,2019,675000,21.21,1197.0,81.8,113.0,16.36,135000.0,5973.451327433629,8251.833740831296,563.9097744360902
298,2018,950000,23.0,1498.0,98.96,205.0,16.4933,158333.33333333334,4634.1463414634145,9599.838318512531,634.1789052069425
299,2015,610000,21.19,1396.0,88.73,219.66,9.8589,67777.77777777778,2777.0190294090867,6874.788684774033,436.9627507163324
300,2012,525000,22.54,1396.0,88.73,219.7,7.3942,43750.0,2389.6222121074193,5916.826327059619,376.07449856733524
301,2019,700000,23.8,1498.0,78.9,160.0,15.78,140000.0,4375.0,8871.989860583017,467.2897196261682
302,2015,580000,20.45,1461.0,83.8,200.0,9.3111,64444.444444444445,2900.0,6921.241050119332,396.98836413415466
303,2015,434999,20.4,1197.0,83.11,115.0,9.2344,48333.22222222222,3782.6,5234.01516063049,363.40768588137007
304,2020,350000,22.5,999.0,67.0,91.0,16.75,87500.0,3846.153846153846,5223.880597014925,350.35035035035037
305,2015,600000,18.6,1197.0,81.83,114.7,9.0922,66666.66666666667,5231.037489102005,7332.274227056092,501.2531328320802
306,2017,735000,27.39,1248.0,74.0,190.0,10.5714,105000.0,3868.4210526315787,9932.432432432432,588.9423076923077
307,2016,420000,18.2,1248.0,73.74,172.5,9.2175,52500.0,2434.782608695652,5695.6875508543535,336.53846153846155
308,2017,800000,23.65,1248.0,88.5,200.0,12.6429,114285.71428571429,4000.0,9039.54802259887,641.025641025641
309,2016,600000,26.59,1248.0,74.0,190.0,9.25,75000.0,3157.8947368421054,8108.108108108108,480.7692307692308
310,2011,200000,17.0,1405.0,71.0,135.0,5.4615,15384.615384615385,1481.4814814814815,2816.9014084507044,142.34875444839858
311,2016,370000,19.49,1198.0,67.04,104.0,8.38,46250.0,3557.6923076923076,5519.09307875895,308.8480801335559
312,2016,280000,25.32,1198.0,77.0,190.0,9.625,35000.0,1473.6842105263158,3636.3636363636365,233.7228714524207
313,2014,610000,16.02,1373.0,93.7,130.0,9.37,61000.0,4692.307692307692,6510.138740661686,444.2825928623452
314,2013,300000,23.5,1498.0,90.0,204.0,8.1818,27272.727272727272,1470.5882352941176,3333.3333333333335,200.26702269692925
315,2008,229999,19.81,1086.0,68.05,99.04,4.2531,14374.9375,2322.283925686591,3379.8530492285086,211.78545119705342
316,2010,200000,19.0,998.0,66.1,90.0,4.7214,14285.714285714286,2222.222222222222,3025.7186081694404,200.40080160320642
317,2011,200000,18.9,998.0,67.1,90.0,5.1615,15384.615384615385,2222.222222222222,2980.625931445604,200.40080160320642
318,2016,750000,24.52,1248.0,88.5,200.0,11.0625,93750.0,3750.0,8474.57627118644,600.9615384615385
319,2017,585000,25.2,1248.0,74.0,190.0,10.5714,83571.42857142857,3078.9473684210525,7905.405405405405,468.75
320,2014,430000,25.2,1248.0,74.0,190.0,7.4,43000.0,2263.157894736842,5810.810810810811,344.55128205128204
321,2020,480000,25.32,1198.0,77.0,190.0,19.25,120000.0,2526.315789473684,6233.766233766234,400.6677796327212
322,2018,500000,20.14,1197.0,81.86,113.75,13.6433,83333.33333333333,4395.604395604396,6107.98924993892,417.7109440267335
323,2016,425000,18.5,1198.0,86.8,109.0,10.85,53125.0,3899.0825688073396,4896.3133640553,354.75792988313856
324,2014,250000,22.74,796.0,47.3,69.0,4.73,25000.0,3623.1884057971015,5285.412262156448,314.07035175879395
325,2016,285000,27.62,793.0,47.0,125.0,5.875,35625.0,2280.0,6063.829787234043,359.39470365699873
326,2008,160000,17.5,1298.0,85.8,114.0,5.3625,10000.0,1403.5087719298247,1864.801864801865,123.26656394453005
327,2011,250000,20.54,1598.0,103.6,250.0,7.9692,19230.76923076923,1000.0,2413.127413127413,156.44555694618273
328,2013,170000,18.6,1199.0,79.4,108.0,7.2182,15454.545454545454,1574.0740740740741,2141.057934508816,141.78482068390326
329,2013,409999,23.59,1364.0,67.06,170.0,6.0964,37272.63636363636,2411.758823529412,6113.912913808529,300.5857771260997
330,2015,400000,18.9,1197.0,82.0,114.0,9.1111,44444.444444444445,3508.7719298245615,4878.048780487805,334.1687552213868
331,2019,700000,28.4,1248.0,74.02,190.0,14.804,140000.0,3684.2105263157896,9456.903539583896,560.8974358974359
332,2016,660000,17.5,1373.0,91.1,130.0,11.3875,82500.0,5076.923076923077,7244.7859495060375,480.6991988346686
333,2017,268000,24.7,796.0,47.3,69.0,6.7571,38285.71428571428,3884.057971014493,5665.961945031713,336.68341708542715
334,2016,270000,22.74,796.0,47.3,69.0,5.9125,33750.0,3913.0434782608695,5708.245243128965,339.1959798994975
335,2013,300000,25.44,936.0,57.6,150.0,5.2364,27272.727272727272,2000.0,5208.333333333333,320.5128205128205
336,2017,450000,23.84,1199.0,84.0,114.0,12.0,64285.71428571428,3947.3684210526317,5357.142857142857,375.31276063386156
337,2012,220000,25.44,936.0,57.6,150.0,4.8,18333.333333333332,1466.6666666666667,3819.4444444444443,235.04273504273505
338,2012,300000,15.6,1196.0,70.0,102.0,5.8333,25000.0,2941.176470588235,4285.714285714285,250.83612040133778
339,2009,88000,17.88,1396.0,52.8,85.0,3.52,5866.666666666667,1035.2941176470588,1666.6666666666667,63.03724928366762
340,2016,561000,26.59,1248.0,74.0,190.0,9.25,70125.0,2952.6315789473683,7581.081081081081,449.5192307692308
341,2018,755000,28.4,1248.0,74.02,190.0,12.3367,125833.33333333333,3973.684210526316,10199.945960551204,604.9679487179487
342,2017,235000,22.7,799.0,53.64,72.0,7.6629,33571.42857142857,3263.8888888888887,4381.058911260254,294.11764705882354
343,2011,165000,20.92,998.0,67.1,90.0,5.1615,12692.307692307691,1833.3333333333333,2459.016393442623,165.33066132264528
344,2008,190000,19.3,1248.0,73.9,190.0,4.6188,11875.0,1000.0,2571.041948579161,152.24358974358975
345,2010,330000,18.890787401574805,1418.9650590551182,89.08584830216535,163.6975246062992,6.3633,23571.428571428572,2015.9131959610668,3704.2920541171848,232.56386610375407
346,2016,540000,18.6,1197.0,81.83,114.7,10.2288,67500.0,4707.933740191805,6599.0468043504825,451.1278195488722
347,2013,180000,21.1,814.0,55.2,74.5,5.0182,16363.636363636364,2416.1073825503354,3260.869565217391,221.13022113022112
348,2016,270000,15.37,1196.0,73.0,101.0,9.125,33750.0,2673.267326732673,3698.6301369863013,225.752508361204
349,2012,450000,17.5,1197.0,85.8,114.0,7.15,37500.0,3947.3684210526317,5244.755244755245,375.9398496240602
350,2014,450000,19.1,1197.0,85.8,114.0,8.58,45000.0,3947.3684210526317,5244.755244755245,375.9398496240602
351,2015,200000,18.6,1199.0,76.8,106.5,8.5333,22222.222222222223,1877.9342723004695,2604.166666666667,166.80567139282735
352,2017,425000,23.84,1199.0,84.0,114.0,12.0,60714.28571428572,3728.0701754385964,5059.523809523809,354.46205170975816
353,2016,400000,18.2,1199.0,82.4,108.5,10.3,50000.0,3686.6359447004606,4854.368932038835,333.6113427856547
354,2009,125000,19.7,796.0,46.3,62.0,3.0867,8333.333333333334,2016.1290322580646,2699.7840172786177,157.03517587939697
355,2015,900000,17.4,1497.0,117.3,145.0,13.0333,100000.0,6206.896551724138,7672.634271099744,601.2024048096192
356,2012,450000,20.54,1598.0,103.6,250.0,8.6333,37500.0,1800.0,4343.629343629344,281.6020025031289
357,2011,210000,20.92,998.0,67.1,90.0,5.1615,16153.846153846154,2333.3333333333335,3129.657228017884,210.42084168336675
358,2018,801000,18.6,1197.0,81.83,114.7,13.6383,133500.0,6983.435047951177,9788.586093119882,669.172932330827
359,2014,317000,15.42,1405.0,70.0,135.0,7.0,31700.0,2348.1481481481483,4528.571428571428,225.62277580071174
360,2015,600000,16.02,1373.0,93.7,130.0,10.4111,66666.66666666667,4615.384615384615,6403.415154749199,436.9992716678806
361,2014,330000,18.5,1197.0,82.85,113.7,8.285,33000.0,2902.3746701846967,3983.101991550996,275.6892230576441
362,2017,320000,21.1,814.0,55.2,74.5,7.8857,45714.28571428572,4295.302013422819,5797.101449275362,393.12039312039315
363,2010,160000,18.890787401574805,1418.9650590551182,89.08584830216535,163.6975246062992,6.3633,11428.57142857143,977.41245864779,1796.0203898749987,112.75823811091107
364,2007,120000,15.3,1341.0,83.0,115.0,4.8824,7058.823529411765,1043.4782608695652,1445.7831325301204,89.48545861297539
365,2009,130000,19.7,796.0,46.3,62.0,3.0867,8666.666666666666,2096.7741935483873,2807.7753779697628,163.31658291457288
366,2015,220000,18.2,1199.0,82.4,108.5,9.1556,24444.444444444445,2027.6497695852534,2669.902912621359,183.4862385321101
367,2008,229999,18.890787401574805,1418.9650590551182,89.08584830216535,163.6975246062992,5.5679,14374.9375,1405.0243004783315,2581.768085317874,162.08926254544647
368,2015,340000,17.57,1193.0,88.7,140.0,9.8556,37777.77777777778,2428.5714285714284,3833.1454340473506,284.99580888516346
369,2013,200000,19.68,1399.0,67.0,160.0,6.0909,18181.81818181818,1250.0,2985.0746268656717,142.9592566118656
370,2015,236000,22.74,796.0,47.3,69.0,5.2556,26222.222222222223,3420.289855072464,4989.429175475688,296.4824120603015
371,2015,390000,20.51,998.0,67.04,90.0,7.4489,43333.333333333336,4333.333333333333,5817.422434367541,390.7815631262525
372,2009,275000,19.3,1248.0,73.9,190.0,4.9267,18333.333333333332,1447.3684210526317,3721.244925575101,220.35256410256412
373,2017,775000,24.3,1248.0,88.5,200.0,12.6429,110714.28571428571,3875.0,8757.062146892655,620.9935897435897
374,2018,750000,24.3,1248.0,88.5,200.0,14.75,125000.0,3750.0,8474.57627118644,600.9615384615385
375,2018,570000,18.6,1197.0,81.83,114.7,13.6383,95000.0,4969.485614646905,6965.660515703287,476.1904761904762
376,2018,580000,18.9,1197.0,81.86,113.75,13.6433,96666.66666666667,5098.9010989010985,7085.267529929148,484.54469507101084
377,2016,484999,18.7,1199.0,88.7,110.0,11.0875,60624.875,4409.081818181819,5467.8579481397965,404.50291909924937
378,2017,700000,15.4,1497.0,117.3,145.0,16.7571,100000.0,4827.586206896552,5967.604433077579,467.6018704074816
379,2012,415000,17.7,1497.0,113.42,144.15,9.4517,34583.333333333336,2878.945542837322,3658.9666725445245,277.2211088844355
380,2015,325000,19.34,1198.0,76.0,104.0,8.4444,36111.11111111111,3125.0,4276.315789473684,271.28547579298834
381,2018,550000,18.16,1196.0,86.8,112.0,14.4667,91666.66666666667,4910.714285714285,6336.405529953917,459.86622073578593
382,2017,300000,21.1,814.0,55.2,74.5,7.8857,42857.142857142855,4026.8456375838928,5434.782608695652,368.55036855036855
383,2018,217000,22.7,799.0,53.64,72.0,8.94,36166.666666666664,3013.8888888888887,4045.488441461596,271.5894868585732
384,2018,700000,19.0,1194.0,94.68,120.0,15.78,116666.66666666667,5833.333333333333,7393.32488381918,586.2646566164154
385,2019,466000,20.3,1086.0,68.0,99.0,13.6,93200.0,4707.070707070707,6852.941176470588,429.097605893186
386,2014,484999,23.0,1498.0,98.96,205.0,9.896,48499.9,2365.848780487805,4900.959983831852,323.76435246995993
387,2018,670000,22.71,1461.0,84.8,200.0,14.1333,111666.66666666667,3350.0,7900.943396226416,458.59000684462694
388,2018,500000,18.9,1197.0,81.86,113.75,13.6433,83333.33333333333,4395.604395604396,6107.98924993892,417.7109440267335
389,2016,675000,23.65,1248.0,88.5,200.0,11.0625,84375.0,3375.0,7627.118644067797,540.8653846153846
390,2013,630000,20.77,1248.0,88.8,200.0,8.0727,57272.72727272727,3150.0,7094.594594594595,504.8076923076923
391,2010,250000,18.8,1248.0,90.0,200.0,6.4286,17857.14285714286,1250.0,2777.777777777778,200.32051282051282
392,2015,300000,21.14,1498.0,103.52,250.0,11.5022,33333.333333333336,1200.0,2897.9907264296758,200.26702269692925
